path,type,size_bytes,lines,package,runtime_or_dev,imports_in_count,imports_out_count,public_symbols,entrypoint,dynamic_reference_risk,side_effect_on_import,network_access,filesystem_write,starts_thread_or_process,qt_dependency,tests_covering_file,responsibility,current_status,proposed_action,destination,confidence,evidence
TerraLab/terrain/raycast/__init__.py,python,47,1,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_adaptive_sampling.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_terrain_visibility_range.py;tests/test_worker_data_sources.py,Terrain raycasting application services.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/raycast/baker.py,python,77577,1911,TerraLab.terrain,runtime,7,16,HorizonBaker;bake_and_save,,true,false,false,false,false,false,tests/terrain/test_vectorized_raycast.py;tests/test_adaptive_sampling.py;tests/test_horizon_baker_coverage.py;tests/test_terrain_visibility_range.py,Terrain horizon raycasting and mesh construction.,compatibility_risk,SPLIT,,0.90,Productive module has 1911 lines (>800 target). 5 broad exception handlers.
TerraLab/terrain/render/README.md,documentation,447,12,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/__init__.py,python,35,1,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_adaptive_sampling.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_render_pipeline.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_worker_data_sources.py,Pure terrain rendering core.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/render/atmosphere.py,python,2611,73,TerraLab.terrain,runtime,4,1,atmospheric_fog_factor;vibrant_depth_haze_factor,,false,false,false,false,false,false,tests/test_terrain_render_pipeline.py;tests/test_terrain_surface_render.py,Pure distance fog and atmospheric depth functions.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/config.py,python,43615,1238,TerraLab.terrain,runtime,22,0,SurfaceVisualStyle;TerrainCelestialLightContext;TerrainRenderSettings;normalize_surface_visual_style,,true,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_compact_control_layout.py;tests/test_config.py;tests/test_copernicus_asset_integration.py;tests/test_data_library.py;tests/test_onboarding_first_run.py;tests/test_qt_lifecycle.py;tests/test_terrain_render_pipeline.py;tests/test_terrain_surface_render.py,Serializable terrain rendering configuration.,compatibility_risk,SPLIT,,0.90,Productive module has 1238 lines (>800 target).
TerraLab/terrain/render/geometry.py,python,28285,770,TerraLab.terrain,runtime,5,1,,,false,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_geospatial_providers.py;tests/test_offscreen_functional_regressions.py;tests/test_recovered_sky_features.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_worker_data_sources.py,Pure projected terrain geometry construction and simplification.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/terrain/render/lighting.py,python,4241,127,TerraLab.terrain,runtime,10,1,TerrainCelestialLightFactors;lambert_intensity;light_direction_enu;terrain_celestial_light_factors,,false,false,false,false,false,false,tests/test_terrain_render_pipeline.py;tests/test_terrain_surface_render.py,Pure terrain celestial and Lambert lighting.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/materials.py,python,16829,501,TerraLab.terrain,runtime,6,2,apply_vibrant_color_grade;compose_vertex_rgba,,false,false,false,false,false,false,tests/test_geospatial_providers.py;tests/test_terrain_render_pipeline.py;tests/test_terrain_surface_render.py,Pure terrain material composition and color grading.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/overlay_types.py,python,10732,338,TerraLab.terrain,runtime,15,1,TerrainBaseMaterialCache;TerrainLightingGrid;TerrainMaterialSamples;TerrainResolvedMaterialCache,,true,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_terrain_surface_render.py,Immutable terrain overlay geometry and material value objects.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/palette.py,python,41058,1224,TerraLab.terrain,runtime,13,6,generate_layer_defs,,true,false,false,true,false,true,tests/test_s2glc_land_cover.py;tests/test_terrain_surface_render.py,"Terrain palettes, color transforms, and layer definitions.",oversized,SPLIT,,0.90,Productive module has 1224 lines (>800 target). 1 broad exception handlers.
TerraLab/terrain/render/runtime_helpers.py,python,2930,92,TerraLab.terrain,runtime,1,1,,,false,false,false,false,false,false,tests/test_terrain_surface_render.py,Pure terrain-lighting helpers owned by the render layer.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/sampling.py,python,4328,127,TerraLab.terrain,runtime,6,1,TerrainSamplingSettings,,false,false,false,false,false,false,tests/test_adaptive_sampling.py;tests/test_terrain_representation.py,Serializable terrain sampling configuration.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/render/triangle_raster.py,python,32569,846,TerraLab.terrain,runtime,5,1,,,false,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_terrain_surface_render.py,Vectorized terrain triangle rasterization and material lookup.,compatibility_risk,SPLIT,,0.90,Productive module has 846 lines (>800 target). 1 broad exception handlers.
TerraLab/terrain/representation.py,python,418,15,TerraLab.terrain,runtime,7,1,,,true,false,false,false,false,false,tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_worker_data_sources.py,Compatibility exports for the data-layer terrain contracts.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/terrain/sampling.py,python,9880,272,TerraLab.terrain,runtime,2,2,AdaptiveRayResult;RefinementEvaluation;adaptive_refine_ray;build_adaptive_base_distances;evaluate_refinement_intervals,,false,false,false,false,false,false,tests/test_adaptive_sampling.py;tests/test_terrain_representation.py,Distance-adaptive terrain profile sampling without Qt dependencies.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/services/README.md,documentation,251,7,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/services/__init__.py,python,36,1,TerraLab.terrain,runtime,1,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Terrain application services.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/services/elevation_query.py,python,4629,136,TerraLab.terrain,runtime,1,1,ElevationQueryResult;query_elevation,,true,false,false,false,false,false,tests/terrain/test_elevation_query.py,Typed point-elevation queries over TerraLab elevation providers.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/source_inspection.py,python,5886,187,TerraLab.terrain,runtime,6,5,SourceInspection;inspect_data_source;inspect_registered_source,,true,false,false,false,false,false,tests/test_geospatial_providers.py;tests/test_s2glc_land_cover.py,Metadata-only inspection for typed geospatial catalogue entries.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 2 broad exception handlers.
TerraLab/terrain/surface/README.md,documentation,477,11,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/surface/__init__.py,python,1182,44,TerraLab.terrain,runtime,10,0,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_offscreen_functional_regressions.py;tests/test_process_canvas_interactions.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_lod_cache.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Stable terrain surface sampling API.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/surface/cache.py,python,19022,463,TerraLab.terrain,runtime,2,2,SurfaceCacheKey;SurfaceSampleCache;SurfaceSamplingRequest;geometry_fingerprint,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/common/test_cache.py;tests/terrain/test_tile_index.py;tests/test_geospatial_providers.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_terrain_surface_render.py;tests/test_tile_cache_load_safety.py;tests/test_worker_data_sources.py,Immutable surface sampling cache and persistence payloads.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/terrain/surface/categorical.py,python,23665,589,TerraLab.terrain,runtime,2,8,CategoricalSurfaceProvider;RgbCategoricalSurfaceProvider;decode_window;sampling_progress,,false,false,false,true,false,false,tests/test_assets_manager_data_sources.py;tests/test_data_sources.py;tests/test_geospatial_providers.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_surface_mode_switch.py;tests/test_terrain_surface_render.py;tests/test_worker_data_sources.py,Categorical and RGB-categorical surface providers.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/terrain/surface/common.py,python,14277,394,TerraLab.terrain,runtime,6,4,CategoricalSampleBatch;RgbaSampleBatch;SurfaceProvider,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/common/test_cache.py;tests/common/test_cancellation.py;tests/common/test_exception_reporting.py;tests/common/test_performance_budget.py;tests/data/test_gaia_process_pipeline.py;tests/test_assets_manager_data_sources.py;tests/test_config.py;tests/test_copernicus_asset_integration.py;tests/test_data_library.py;tests/test_data_sources.py;tests/test_deprecated_registry.py;tests/test_design_system.py;tests/test_morell_puig_den_cama.py;tests/test_onboarding_dem_autolocation.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_terrain_surface_render.py,Typed surface and light-pollution providers plus pre-sampling caches. This module has no Qt dependency. Raster I/O and CRS transformations happen while building :class:`SurfaceSampleCache`; the renderer receives immutable NumPy arrays align,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/terrain/surface/factory.py,python,6607,179,TerraLab.terrain,runtime,0,7,create_surface_providers,,true,false,true,true,false,false,,Surface provider construction from data-source declarations.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 2 broad exception handlers.
TerraLab/terrain/surface/geometry.py,python,8339,213,TerraLab.terrain,runtime,1,3,raster_grids_aligned,,false,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_geospatial_providers.py;tests/test_offscreen_functional_regressions.py;tests/test_recovered_sky_features.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_worker_data_sources.py,"Pure surface-grid alignment, LOD, and interpolation functions.",active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
